year,X0,Coordinates0,Latitude0,Longitude0,freq
2017,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,3
2017,"'Manama',Bahrain","Manama, Al Manama",26.22952,50.57604,2
2017,"'Mandimba',Mozambique","Mandimba, Niassa",-14.35521,35.65184,1
2017,"'Mandsaur',India","Mandsaur, Madhya Pradesh",24.07259,75.066,1
2017,"'Manila',Philippines","Manila, First District NCR, National Capital Region",14.60487,120.98627,3
2017,"'Mawlamyine',Myanmar","Mawlamyine, Mon State",16.4609,97.63812,1
2017,"'Medborgarplatsen',Sweden",Medborgarplatsen,59.31553,18.07144,1
2017,"'Melendugno',Italy","Melendugno, Lecce",40.27475,18.33753,1
2017,"'Mexico City',Mexico",MEX,19.4347,-99.08476,3
2017,"'Mindanao',Philippines","Mindanao, Malabuyoc, Cebu, Central Visayas",9.64372,123.3444,1
2017,"'Minna',Nigeria","Minna, Chanchaga, Niger",9.61373,6.54367,1
2017,"'Minsk',Belarus",Minsk,53.90374,27.56546,5
2017,"'Mondovia',Liberia","Monrovia, Greater Monrovia, Montserrado",6.31672,-10.80213,1
2017,"'Monrovia',Liberia","Monrovia, Greater Monrovia, Montserrado",6.31672,-10.80213,1
2017,"'Montreal',Canada","Montréal, Québec",45.5124,-73.55469,1
2017,"'Moron',Venezuela","Moron, Monagas",10.26111,-63.47111,1
2017,"'Moscow',Russia",Rus,55.87737,37.70001,7
2017,"'Mount Hagen',Papua New Guinea","Mount Hagen, Western Highlands",-5.8581,144.22744,1
2017,"'Nairobi',Kenya",Nairobi,-1.28352,36.82379,7
2017,"'National',India",National,10.08817,76.34342,1
2017,"'National',Ivory Coast",National Lavage,5.36373,-3.96189,1
2017,"'National',Kenya",National Oil,0.35794,35.35459,2
2017,"'National',Nigeria",National,6.605,3.31543,1
2017,"'National',Romania",National,46.54696,24.56176,5
2017,"'National',Russia",National,59.93268,30.32646,1
2017,"'National',Togo",Toko National,-7.24833,112.74639,1
2017,"'National',Uganda",National Oil,0.52108,35.26465,1
2017,"'National',United Kingdom",National,53.76857,-0.35684,1
2017,"'National',Venezuela",Venezuela,7.1207338,-66.16282029,5
2017,"'National Assembly',Nigeria",National Assembly,9.06788,7.5107,2
2017,"'National Electoral Council',Ecuador",Consejo Nacional Electoral,0.81694,-77.71259,1
2017,"'National Press Club',Bangladesh",Press Club,25.7824,88.89519,1
2017,"'National Theatre',Nigeria",National Theatre,6.48549,3.36481,1
2017,"'Ndola',Zambia","Ndola, Copperbelt",-12.97341,28.63442,1
2017,"'Niger',Niger",Niger,9.937795122,5.590893432,1
2017,"'Niger',Nigeria",Niger,9.937795122,5.590893432,1
2017,"'Northeast London',United Kingdom","Northwest Place, London, England, N1 9",51.53349003,-0.107869939,1
2017,"'Norton',Zimbabwe","Norton, Chegutu, Mashonaland West",-17.89203,30.70008,1
2017,"'Nouakchott',Mauritania",Nouakchott,18.09193,-15.97248,1
2017,"'Oraiokastro',Greece","Oraiókastro, Oraiokastro",40.73083,22.91722,1
2017,"'Oshakati',Namibia","Oshakati, Oshana",-17.78608,15.70408,2
2017,"'Osogbo',Nigeria","Osogbo, Osun",7.77589,4.55473,1
2017,"'Ostia',Italy","Ostia, Provincia di Roma",41.75844,12.29971,1
2017,"'OULAD',Morocco",Oulad Ni,31.8015,-7.5788,1
2017,"'Owerri',Nigeria","Owerri, Owerri Municipal, Imo",5.4921,7.03149,1
2017,"'Oyi',Nigeria","Oyi, Anambra",6.24987,6.93749,1
2017,"'Ozalla',Nigeria",Ozalla,6.3138,7.4862,1
2017,"'Palace',Nigeria",Palace,10.29261,11.16931,1
2017,"'Panchkula',India","Panchkula, Haryana",30.70457,76.86396,1
2017,"'Parachinar',Pakistan","Pārachinār, Federally Administered Tribal Areas",33.89968,70.10012,1
2017,"'Paris',France","Paris, Île-de-France",48.85717,2.3414,13
2017,"'Parliament London',United Kingdom","Parliament Hill, London, England, NW3 2",51.55698531,-0.162924671,1
2017,"'Parliament Square London',United Kingdom","Parliament Square, London, England, SW1A 2",51.50102514,-0.126232498,1
2017,"'Phnom Penh',Cambodia","Cambodia, Boeng Thum, Phnom Penh",11.48106378,104.7597855,1
2017,"'Piata Victoriei Bucharest',Romania","Piața Victoriei, 011791, Sectorul 1, București",44.45301074,26.08606113,22
2017,"'Pinsk',Belarus","Pinsk, Pinski rayon, Brestskaya voblasts'",52.13484,26.09732,1
2017,"'Podgorica',Montenegro",Montenegro,42.42745,19.2236,1
2017,"'Poor',Venezuela",Venezuela,7.1207338,-66.16282029,1
2017,"'Port',Haiti","Port-au-Prince, Haiti",18.547327,-72.3395928,2
2017,"'Port Harcourt',Nigeria","Port Harcourt, Rivers",4.81394,7.04369,2
2017,"'Postolowo',Poland","Postolowo, Trabki Wielkie, Powiat Gdanski, Woj. Pomorskie",54.13184,18.46488,1
2017,"'Prague',Czech Republic",Prague,50.07913,14.43302,1
2017,"'Pristina',Kosovo","Pristina, Komuna e Prishtinës",42.6718,21.16243,1
2017,"'Public',Ethiopia",Public Bar,9.01702,38.7259,1
2017,"'Quelimane',Mozambique","Quelimane, Zambézia",-17.84816,36.9083,1
2017,"'Quito',Ecuador",Quito,-0.20565,-78.50888,1
2017,"'Rabat',Morocco",Rabat,34.01791,-6.83612,1
2017,"'Railway',Taiwan",Railway Inn,22.75835,121.13943,1
2017,"'Rebel',Syria",Syria,35.01280855,38.50527334,1
2017,"'Riga',Latvia",Rīga,56.94598,24.11487,2
2017,"'Rio',Brazil","Rio, Rio de Janeiro",-22.90278,-43.2075,1
2017,"'Rome',Italy",Rome,41.90322,12.49565,4
2017,"'Rotterdam',Netherlands",Rotterdam,51.91438,4.48716,1
2017,"'Saint Denis',France","Saint-Denis, Seine-Saint-Denis, Île-de-France",48.93993,2.35547,1
2017,"'San Cristobal',Venezuela","San Cristóbal, Táchira",7.76919,-72.23336,1
2017,"'Santiago',Chile",Chile,-33.41543,-70.66438,3
2017,"'Santo Domingo',Dominican Republic",Santo Domingo,18.47185,-69.89139,24
2017,"'Seberang Prai',Malaysia","Seberang Perai, Pulau Pinang",5.3877,100.42603,1
2017,"'Seongju',South Korea","Seongju, North Gyeongsang",35.91778,128.28583,1
2017,"'Shah Alam',Malaysia","Shah Alam, Petaling, Selangor",3.09198,101.49428,2
2017,"'Shanghai',China",Shanghai,31.22222,121.45806,1
2017,"'Shopian',India","Shupiyan, Jammu & Kashmir",33.71937,74.83127,1
2017,"'Skopje',Macedonia","Skopje, Skopski",41.99469,21.43026,4
2017,"'Somanya',Ghana","Somanya, Lower Manya Krobo, Eastern",6.14973,0.01666,1
2017,"'South London',United Kingdom",South,51.46288,-0.10885,1
2017,"'Split',Croatia","Split, Splitsko-dalmatinska županija",43.50275,16.44273,1
2017,"'Srinagar',India","Srinagar, Jammu & Kashmir",34.08443,74.79906,1
2017,"'St. Petersburg',Russia",St.-Petersburg,59.89444,30.26417,2
2017,"'Street London',United Kingdom","The Street, London, England, E20 1",51.54277489,-0.00677437,2
2017,"'Stuttgart',Germany","Stuttgart, Baden-Württemberg",48.76778,9.17203,39
2017,"'Sukhbataar Square',Mongolia",Sukhbaatar Square,47.91907,106.91903,1
2017,"'Supreme Court',Venezuela",Venezuela,7.1207338,-66.16282029,1
2017,"'Taipei',Taiwan",R.O.C,25.03692,121.49958,1
2017,"'Taman Rimba Ampang',Malaysia","Taman Rimba Ampang, Ampang, Hulu Langat, Selangor",3.14393,101.78354,1
2017,"'Tamil Nadu',India",India,10.65701,77.00759,1
2017,"'Tanzania',Tanzania","Tanzania, eThekwini, Kwazulu Natal",-29.68723,30.9751,2
2017,"'Taraba State',Nigeria",Taraba State,8,10.5,1
2017,"'Tbilisi',Georgia",Tbilisi,41.70907,44.7961,1
2017,"'Tegucigalpa',Honduras","Tegucigalpa, Distrito Central, Francisco Morazán",14.08192,-87.20547,2
2017,"'Tehran',Iran",Tehrān,35.69439,51.42151,5
2017,"'Temple',Liberia",Masonic Temple,6.31807,-10.81399,1
2017,"'Timbuktu',Mali","Timbuktu, Tombouctou",16.77011,-3.0042,1
2017,"'Tirana',Albania",Albania,41.32146,19.81371,2
2017,"'Tumaco',Colombia","Tumaco, San Andres de Tumaco, Nariño",1.80396,-78.77997,1
2017,"'Tunis',Tunisia",Tunis,34.11631799,9.608516496,3
2017,"'Unity Fountain',Nigeria",Unity Fountain Abuja,9.07174,7.49642,1
2017,"'Unity Square',Nigeria",Square,9.46173,12.03273,1
2017,"'University',Liberia","University of Liberia Farm, Louisana, ST. Paul River, Montserrado",6.37462,-10.62854,1
2017,"'Venezuela',Venezuela","Venezuela, Valencia, Carabobo",10.15281,-68.00707,2
2017,"'Warri',Nigeria","Warri, Delta State",5.51667,5.75,1
2017,"'Warsaw',Poland",Polska,52.20352,21.02239,5
2017,"'Westfield',Gambia",Westfield Clinic,13.44456,-16.67512,1
2017,"'Wick',United Kingdom","Wick, Caithness, Scotland",58.4426636,-3.091948291,1
2017,"'Windhoek',Namibia","Namibia, Khomas",-22.57159,17.09074,1
2017,"'Yenagoa',Nigeria","Yenagoa, Bayelsa",4.93408,6.26958,1
2017,"'Zambezi Regional',Namibia",Zambezi,-17.86198122,23.84592788,1
2018,,,NA,NA,112
2018,"'Abuja',Nigeria","Abuja, Abuja Municipal, Federal Capital Territory",9.06344,7.46228,4
2018,"'Accra',Ghana","Accra, Greater Accra",5.57888,-0.23261,1
2018,"'Adamawa State',Nigeria","Adamawa State, Gombi, Adamawa",9.33379,12.4964,1
2018,"'Addis Ababa',Ethiopia",Ethiopia,9.03194,38.75351,1
2018,"'Ahvaz',Iran","Ahvāz, Khūzestān",31.3203,48.6693,1
2018,"'Almaty',Kazakhstan",Kazakhstan,43.251,76.95589,1
2018,"'Alor Star',Malaysia","Alor Star, Kedah",6.12104,100.36014,1
2018,"'Amman',Jordan","`Amman, Amman",31.95522,35.94503,1
2018,"'Antananarivo',Madagascar","Antananarivo, Analamanga",-18.91003,47.52736,47
2018,"'ARCHIDONA',Spain","Archidona, Málaga, Andalucía",37.09471,-4.3875,1
2018,"'Athens',Greece",Athens,37.97614,23.7364,1
2018,"'Badme',Ethiopia",Ethiopia,8.619088938,39.64475013,1
2018,"'Bafoussam',Cameroon","Bafoussam, Mifi, Ouest",5.47928,10.41472,1
2018,"'Baghdad',Iraq",Baghdad,33.3421,44.39307,2
2018,"'Baidoa',Somalia","Baidoa, Bay",3.11383,43.6498,1
2018,"'Baku',Azerbaijan",Baku,40.41066,49.87222,1
2018,"'Balkh Province',Afghanistan",Balkh,36.75,67,1
2018,"'Bamako',Mali",Bamako,12.65039,-8.00004,5
2018,"'Bamenda',Cameroon","Bamenda, Mezam, Northwest",5.95964,10.15603,1
2018,"'Bangkok',Thailand",Thailand,13.75328,100.54172,2
2018,"'Banja Luka',Bosnia","Banja Luka, Banjalučka regija, Republika Srpska",44.77055,17.1894,7
2018,"'Barcelona',Spain","Barcelona, Catalunya",41.38804,2.17001,6
2018,"'Beaucaire',France","Beaucaire, Gard, Occitanie",43.80853,4.63841,1
2018,"'Beijing',China",Beijing,39.9075,116.39723,1
2018,"'Beirut',Lebanon",Beirut,33.89607,35.50678,1
2018,"'Belfast',United Kingdom","Belfast, County Antrim, Northern Ireland",54.59534,-5.93455,1
2018,"'Belfast High Court',United Kingdom",High Court,54.59757,-5.92223,1
2018,"'Belgium',Belgium","Brussels, Belgium",50.84373495,4.359779196,1
2018,"'Belgrade',Serbia","Belgrade, Grad Beograd, Centralna Srbija",44.8131,20.46329,4
2018,"'Beni',Congo Kinshasa","Beni, Nord Kivu",0.49113,29.47306,1
2018,"'Benin',Nigeria","Benin, Oredo, Edo",6.33394,5.62449,1
2018,"'Berlin',Germany",Berlin,52.51604,13.37691,6
2018,"'Binh Thuan',Vietnam",Bình Thuận,11.11732565,108.048401,1
2018,"'Bishkek',Kyrgyzstan",Bishkek,42.88434,74.60354,1
2018,"'Bissau',Guinea-Bissau",Bissau,11.85946,-15.59853,1
2018,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,2
2018,"'Bologna',Italy",Bologna,44.50484,11.34507,1
2018,"'Brasilia',Brazil","Brazil, Distrito Federal",-15.77829,-47.92909,1
2018,"'Bratislava',Slovak Republic",Bratislava,48.14924,17.10699,13
2018,"'Bucharest',Romania",Bucharest,44.43429,26.10298,3
2018,"'BUCHAREST',Romania",Bucharest,44.43429,26.10298,12
2018,"'Budapest',Hungary",Budapest,47.49972,19.05508,1
2018,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,6
2018,"'Bukavu',Congo Kinshasa","Bukavu, South Kivu",-2.50833,28.86083,1
2018,"'Butembo',Congo Kinshasa","Butembo, Nord Kivu",0.14164,29.29117,1
2018,"'Camborne',United Kingdom","Camborne, Cornwall, England",50.21380294,-5.300454845,1
2018,"'Capital Territory',Nigeria",Abuja Capital Territory,8.83333,7.16667,1
2018,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,2
2018,"'Catalonia',Spain",Catalonia,41.79850974,1.528905678,3
2018,"'Central',Central African Republic",Central African Republic,6.574162574,20.48548152,1
2018,"'Central London',United Kingdom","Central Avenue, London, England, N2 8",51.59584856,-0.17240153,1
2018,"'Central Seoul',South Korea",Seoul,37.56826,126.97783,1
2018,"'Chaparhar',Afghanistan","Chaparhār, Nangarhār",34.27737,70.3618,1
2018,"'Chemnitz',Germany","Chemnitz, Sachsen",50.83669,12.92087,4
2018,"'Chi',Moldova",Moldova,47.20102827,28.46370619,1
2018,"'Chiang Kai',Taiwan",Kai Jiang,25.00882,121.30225,1
2018,"'Chittagong',Bangladesh",Chittagong,22.34189,91.80594,1
2018,"'City Hall',Indonesia",Balai Desa Kelurahan Sidomulyo,-0.49605,117.16219,1
2018,"'Colombo',Sri Lanka",Sri Lanka,6.84694,79.94711,2
2018,"'Conakry',Guinea",Conakry,9.51198,-13.70538,8
2018,"'Copenhagen',Denmark","Copenhagen, Capital",55.67567,12.56756,1
2018,"'Court',Myanmar",ရန်ကုန်တိုင်းဒေသကြီးတရားလွှတ်တော်,16.77266,96.16023,1
2018,"'Craiova',Romania","Craiova, Dolj",44.32019,23.79895,1
2018,"'Dakar',Senegal",Dakar,14.66927,-17.43661,1
2018,"'Delhi',India",India,28.56788,77.18912,1
2018,"'Democracy Monument',Thailand",Democracy Monument,13.75638,100.50162,1
2018,"'Den Haag',Netherlands",Den Haag,52.08409,4.31732,1
2018,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,11
2018,"'Dili',Timor Leste",Dili,-8.55408,125.57033,1
2018,"'Douala',Cameroon","Douala, Littoral",4.04777,9.69497,1
2018,"'Downtown Rangoon',Myanmar","Rangoon, Yangon",16.80528,96.15611,1
2018,"'Dublin',Ireland",Dublin,53.34807,-6.24827,1
2018,"'Dundee',United Kingdom","Dundee, City of Dundee, Scotland",56.45839641,-2.973674727,1
2018,"'Eastern Honduras',Honduras",Honduras,14.82417397,-86.60026424,1
2018,"'Edinburgh',United Kingdom","Edinburgh, City of Edinburgh, Scotland",55.9533395,-3.189106896,1
2018,"'eSwatini',Swaziland",eSwatini,-26.56495139,31.49794667,3
2018,"'Faraba Banta',Gambia","Faraba Banta, Kombo East, Brikama",13.26032921,-16.51862299,2
2018,"'Foggia',Italy",Foggia,41.46217,15.54485,1
2018,"'France',France","France, Saint-Christophe-d'Allier, Haute-Loire, Auvergne-Rhône-Alpes",44.83791,3.69426,1
2018,"'Galatasaray Square',Turkey","Galatasaray, Kuloğlu, Beyoğlu, İstanbul",41.03231,28.98022,21
2018,"'Galway',Ireland",Galway,53.27395,-9.04831,1
2018,"'Ganja',Azerbaijan",Ganja,40.66284,46.33409,1
2018,"'Gare',Belgium",La Gare,51.15348,2.96244,1
2018,"'Garut',Indonesia","Garut, Jawa Barat",-7.18644,107.88912,1
2018,"'Glasgow',United Kingdom","Glasgow, City of Glasgow, Scotland",55.86362504,-4.236869947,2
2018,"'Goma',Congo Kinshasa","Goma, Nord Kivu",-1.67917,29.22278,1
2018,"'Goregaon',India","Goregaon, Gondia, Maharashtra",21.29924,80.20175,1
2018,"'Grand Bassam',Ivory Coast","Grand-Bassam, Sud-Comoé, Comoé",5.24406,-3.77046,1
2018,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,4
2018,"'Gyumri',Armenia","Gyumri, Shirak",40.79346,43.84642,1
2018,"'Hambach Forest',Germany",Hambach,50.11667,10.81667,2
2018,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,5
2018,"'Helsinki',Finland",Helsinki,60.17116,24.93265,1
2018,"'Home',United Kingdom",Home,53.47334,-2.24656,1
2018,"'Hong Kong',China",Hong Kong,22.2783,114.16039,2
2018,"'Hong Lim Park',Singapore",Hong Lim Park,1.28622,103.84585,1
2018,"'Huizhou',China",Huizhou,23.09512,114.39641,1
2018,"'Indian',India",Indian,18.39354,77.11125,1
2018,"'Ireland',Ireland","Dublin, Ireland",53.3497645,-6.2602732,1
2018,"'Islamabad',Pakistan","Islamabad, Islāmābād",33.72148,73.04329,2
2018,"'Istanbul',Turkey","İstanbul, Istanbul",41.01384,28.94966,2
2018,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,2
2018,"'Jammu',India","Jammu, Jammu & Kashmir",32.70273,74.8787,1
2018,"'Jeju',South Korea",Jeju,33.50972,126.52194,1
2018,"'Jerada',Morocco",Jerada,34.30878,-2.16294,2
2018,"'Jinotega',Nicaragua",Jinotega,13.09391,-85.99606,1
2018,"'Jubilee',United Kingdom",Jubilee,53.56741,-2.33552,1
2018,"'Kabul',Afghanistan",Kabul,34.52813,69.17233,4
2018,"'Kampala',Uganda",Kampala,0.31589,32.57501,3
2018,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,1
2018,"'Karas',Namibia",Karas,-26.97391716,17.616816,1
2018,"'Kasur',Pakistan","Kasūr, Punjab",31.11556,74.44667,1
2018,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,2
2018,"'Khartoum',Sudan","Khartoum, Khartoum State",15.55177,32.53241,2
2018,"'Khudwani',India","Khudwan, Obra, Aurangabad, Bihar",24.95625,84.48622,1
2018,"'Kinshasa',Congo Kinshasa","Kinshasa, Sembé, Sangha",1.99774,14.78264,4
2018,"'Kirkuk',Iraq",Kirkuk,35.4686,44.38933,1
2018,"'Kitwe City',Zambia","Kitwe, Copperbelt",-12.81729,28.20979,1
2018,"'Kochi',India","Kochi, Ernakulam, Kerala",9.93603,76.26143,2
2018,"'Korean',South Korea",South Korea,36.35627096,127.8063959,1
2018,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,3
2018,"'Kuwait City',Kuwait","Kuwait, Kuwait City",29.37321,47.97142,3
2018,"'Kwame Nkrumah University',Ghana",Kwame Nkrumah University Cemetery,6.69194,-1.56462,1
2018,"'La',France",La,44.4544,1.43721,1
2018,"'La Paz',Bolivia",Bolivia,-16.49736,-68.1286,2
2018,"'Labe',Guinea","Labe, Labé-Centre, Labé",11.33962506,-12.33382992,1
2018,"'Lahore',Pakistan","Lahore, Punjab",31.54972,74.34361,4
2018,"'Leinster House',Ireland",Leinster House,53.34058,-6.25395,1
2018,"'Leon',Nicaragua",León,12.43696,-86.87317,1
2018,"'Lima',Peru",Perú,-11.94138,-77.04546,4
2018,"'Limerick',Ireland",Limerick,52.66098,-8.63259,1
2018,"'Lisbon',Portugal",Lisbon,38.72639,-9.14948,1
2018,"'Ljubljana',Slovenia",Ljubljana,46.05062,14.50282,1
2018,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,5
2018,"'Lyons',France","Lyons, Saint-Léon, Haute-Garonne, Occitanie",43.4043,1.5378,1
2018,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,2
2018,"'Mahikeng',South Africa","Mahikeng, Ngaka Modiri Molema, North West",-25.86371,25.64639,1
2018,"'Maiduguri',Nigeria","Maiduguri, Borno",11.83696,13.14475,2
2018,"'Maimana',Afghanistan","Maimana, Faryab",35.92139,64.78361,1
2018,"'Main',Liberia","Main, Montserrado",6.64194,-10.51944,1
2018,"'Makurdi',Nigeria","Makurdi, Benue",7.72643,8.52608,1
2018,"'Malawi',Malawi","Malawi, Sabah",4.4,116.45,1
2018,"'Managua',Nicaragua",Managua,12.1172,-86.24081,10
2018,"'Mandalay',Myanmar",Mandalay,21.97473,96.08359,1
2018,"'Mandsaur',India","Mandsaur, Madhya Pradesh",24.07259,75.066,1
2018,"'Manila',Philippines","Manila, First District NCR, National Capital Region",14.60487,120.98627,3
2018,"'Mardan',Pakistan","Mardān, North-West Frontier Province",34.20195,72.05254,1
2018,"'Marseille',France","Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",43.29337,5.37132,2
2018,"'Masaya',Nicaragua",Masaya,11.9772,-86.0918,1
2018,"'Mbabane',Swaziland","Mbabane, Hhohho",-26.32603,31.1411,1
2018,"'Mexico City',Mexico",MEX,19.4347,-99.08476,2
2018,"'Ministry',Thailand",Thailand,15.11680279,101.0122392,1
2018,"'Minsk',Belarus",Minsk,53.90374,27.56546,1
2018,"'Mitrovica',Kosovo","Mitrovica, Komuna e Mitrovicës",42.88333,20.86667,2
2018,"'Molesworth Street',Ireland","Street, Leinster",53.66667,-7.48333,1
2018,"'Moroni',Comoros","Moroni, Grande Comore",-11.69221,43.25918,21
2018,"'Moscow',Russia",Rus,55.87737,37.70001,5
2018,"'Mostar',Bosnia","Mostar, Hercegovačko-Neretvanski kanton, Federacija Bosne i Hercegovine",43.34367,17.80826,1
2018,"'Munich',Germany","Munich, Bavaria",48.13641,11.57754,1
2018,"'Muscat',Oman",Muscat,23.61523,58.59126,1
2018,"'Myanmar',Bangladesh",Bangladesh,23.80467048,90.2884539,1
2018,"'Myitkyina',Myanmar","Myitkyina, Kachin State",25.38683,97.3939,1
2018,"'Nairobi',Kenya",Nairobi,-1.28352,36.82379,3
2018,"'Nangarhar',Afghanistan","Nangarhar, Nangarhār",34.33333,70.41667,1
2018,"'Nanterre University',France","Terrasse de l'Université, 92000, Nanterre, Hauts-de-Seine, Île-de-France",48.89834241,2.217987501,1
2018,"'National',Congo Kinshasa",Congo-Kinshasa,-2.862185004,23.61570476,1
2018,"'National',India",National,10.08817,76.34342,1
2018,"'National',United Kingdom",National,53.76857,-0.35684,1
2018,"'National Assembly',Nigeria",National Assembly,9.06788,7.5107,3
2018,"'National Assembly Complex',Nigeria",National Assembly Complex,6.44528,3.40333,1
2018,"'Nationwide',Bangladesh",Bangladesh,23.80467048,90.2884539,2
2018,"'Nationwide',Congo Kinshasa",Congo-Kinshasa,-2.862185004,23.61570476,1
2018,"'Nationwide',India",Nationwide,12.90665,77.64928,2
2018,"'Nationwide',Senegal",Sénégal,14.36303257,-14.45925956,1
2018,"'Nationwide',Sudan",Al Qadarif,14.05,35.35,1
2018,"'Nationwide',Sudan","Khartoum, Khartoum State",15.55177,32.53241,6
2018,"'Nepal',Nepal","Nepal, Central Region",27.15,85.9,1
2018,"'Nicaragua Polytechnic University',Nicaragua",Nicaragua,12.93445577,-85.00621251,1
2018,"'Nicosia',Cyprus",Cyprus,35,33,5
2018,"'Nioro',Mali","Nioro, Kayes",15.23095,-9.59197,1
2018,"'North Frederick Street',Ireland","Street, Leinster",53.66667,-7.48333,1
2018,"'Notre Dame',France",Notre-Dame,48.85297,2.34995,1
2018,"'Okpe',Nigeria","Okpe, Delta",5.63595,5.89305,1
2018,"'Oromia',Ethiopia",Oromia,7.694370778,38.72632914,1
